"bug.id","temp.avg","temp.var","treatment","mass.3","mass.4","mass.5","mass.wand","mass.48em","num.ovp","suc.ovp","instar.em","bled.em","num.em","num.coc","num.fail.spin","num.ecl","num.unem","load","date.hatch.j","date.died.j","date.3.j","date.4.j","date.5.j","date.wand.j","date.ovp.j","date.em.j","date.ecl.j","ttecl","ttem.w","ps.em","ps.ecl","tt3","tt4","tt5","ttwand","ttem.h","diet","ttend","mass.end","died","died.bf5","date.cull.j","mass.cull","left_out","ttcull","mongo","end.class","expt","keep"
"30.10_c_8",30,10,"control",39.56,90.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,217,207,213,0,0,NA,0,NA,NA,NA,NA,NA,3,9,NA,NA,NA,"tob",13,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_9",30,10,"control",28.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,209,207,NA,0,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"tob",5,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_10",30,10,"control",43.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,211,207,NA,0,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"tob",7,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_11",30,10,"control",23.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,211,207,NA,0,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"tob",7,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_12",30,10,"control",38.75,167.85,787.75,8240.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,207,212,217,223,NA,0,NA,NA,NA,NA,NA,3,8,13,19,NA,"tob",19,8240.62,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_13",30,10,"control",54.26,231.48,1111.33,5364.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,211,215,221,NA,0,NA,NA,NA,NA,NA,4,7,11,17,NA,"tob",17,5364.03,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_14",30,10,"control",72.56,209.98,1759.62,10037.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,218,NA,0,NA,NA,NA,NA,NA,4,6,10,14,NA,"tob",14,10037.21,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_15",30,10,"control",66.89,219.32,1825.87,9472.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,218,NA,0,NA,NA,NA,NA,NA,4,6,10,14,NA,"tob",14,9472.23,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_16",30,10,"control",77.89,217.61,1449.1,10088.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,211,215,220,NA,0,NA,NA,NA,NA,NA,4,7,11,16,NA,"tob",16,10088.85,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_17",30,10,"control",77.58,84.28,135.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,224,208,212,223,0,NA,0,NA,NA,NA,NA,NA,4,8,19,NA,NA,"tob",20,NA,1,0,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_18",30,10,"control",57.97,223.77,1582.22,10128.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,219,NA,0,NA,NA,NA,NA,NA,4,6,10,15,NA,"tob",15,10128.25,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_19",30,10,"control",55.67,169.83,1220.97,9485.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,210,214,219,NA,0,NA,NA,NA,NA,NA,4,6,10,15,NA,"tob",15,9485.29,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_20",30,10,"control",44.27,435.02,1411.89,10221.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,0,208,211,214,219,NA,0,NA,NA,NA,NA,NA,4,7,10,15,NA,"tob",15,10221.02,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_21",30,10,"control",38.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,223,214,NA,0,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"tob",12,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_22",30,10,"control",35.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,216,214,NA,0,0,NA,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,"tob",5,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_23",30,10,"control",43.01,486.83,1118.76,9746.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,0,214,217,220,225,NA,0,NA,NA,NA,NA,NA,3,6,9,14,NA,"tob",14,9746.55,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_24",30,10,"control",30.76,70.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,220,214,219,0,0,NA,0,NA,NA,NA,NA,NA,3,8,NA,NA,NA,"tob",9,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_25",30,10,"control",46.91,48.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,224,217,223,0,0,NA,0,NA,NA,NA,NA,NA,3,9,NA,NA,NA,"tob",10,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_26",30,10,"control",70.84,158.73,1195.74,8354.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,0,218,220,224,229,NA,0,NA,NA,NA,NA,NA,4,6,10,15,NA,"tob",15,8354.66,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_27",30,10,"control",59.62,140.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214,224,218,221,0,0,NA,0,NA,NA,NA,NA,NA,4,7,NA,NA,NA,"tob",10,NA,1,1,NA,NA,NA,NA,0,"dead","orig",0
"30.10_c_28",30,10,"control",61.55,312.6,1664.04,4767.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0,218,221,225,237,NA,0,NA,NA,NA,NA,NA,3,6,10,22,NA,"tob",22,4767.95,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_29",30,10,"control",49.34,379.19,1805.63,9658.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0,218,221,224,228,NA,0,NA,NA,NA,NA,NA,3,6,9,13,NA,"tob",13,9658.45,0,0,NA,NA,NA,NA,0,"wand","orig",1
"30.10_c_30",30,10,"control",57.55,260.77,902.19,7205.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0,219,222,226,231,NA,0,NA,NA,NA,NA,NA,4,7,11,16,NA,"tob",16,7205.81,0,0,NA,NA,NA,NA,0,"wand","orig",1
"28.0_p_12",28,0,"para",44.35,118.03,NA,NA,787.09,1,1,4,0,35,34,1,34,15,50,88,0,92,98,0,0,92,103,108,16,11,0.7,0.68,4,10,NA,NA,15,"col",15,787.09,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_19",28,0,"para",47.1,186.42,1095.59,NA,NA,1,1,5,0,19,16,3,15,1,20,88,0,93,96,102,0,93,105,110,17,12,0.95,0.75,5,8,14,NA,17,"col",17,NA,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_20",28,0,"para",76.64,265.01,2140.12,NA,3164.32,NA,1,5,0,44,10,34,6,19,63,88,0,93,96,101,0,93,104,109,16,11,0.698412698412698,0.0952380952380952,5,8,13,NA,16,"col",16,3164.32,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_23",28,0,"para",34.41,95.03,NA,NA,468.82,1,1,4,0,26,26,0,26,0,26,88,0,93,98,0,0,93,103,108,15,10,1,1,5,10,NA,NA,15,"col",15,468.82,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_25",28,0,"para",99.98,297.23,2651.66,NA,4033.52,NA,1,5,0,117,43,74,17,20,137,88,0,93,96,101,0,93,104,109,16,11,0.854014598540146,0.124087591240876,5,8,13,NA,16,"col",16,4033.52,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_26",28,0,"para",113.2,164.25,488.97,NA,2032.51,NA,1,5,0,82,44,38,23,24,106,88,0,93,96,100,0,93,104,109,16,11,0.773584905660377,0.216981132075472,5,8,12,NA,16,"col",16,2032.51,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_27",28,0,"para",115.69,228.78,1789.91,5597.41,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,88,0,93,96,100,107,NA,0,NA,NA,NA,NA,NA,5,8,12,19,NA,"col",19,5597.41,0,0,NA,NA,NA,NA,0,"wand","orig",1
"28.0_p_32",28,0,"para",92.48,324.01,2254.51,NA,3561.46,1,1,5,0,115,113,2,112,12,127,92,0,97,100,104,0,97,107,112,15,10,0.905511811023622,0.881889763779528,5,8,12,NA,15,"col",15,3561.46,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_40",28,0,"para",89.69,297.94,1563.51,NA,2741.29,1,1,5,0,46,46,0,44,6,52,92,0,97,100,104,0,97,107,112,15,10,0.884615384615385,0.846153846153846,5,8,12,NA,15,"col",15,2741.29,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_42",28,0,"para",72.52,303.24,NA,NA,1194.95,1,1,4,0,6,4,2,2,4,10,92,0,97,101,0,0,97,108,112,15,11,0.6,0.2,5,9,NA,NA,16,"col",16,1194.95,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_45",28,0,"para",60.16,295.98,NA,NA,1472.89,1,1,4,0,15,14,1,13,4,19,92,0,97,101,0,0,97,107,112,15,10,0.789473684210526,0.684210526315789,5,9,NA,NA,15,"col",15,1472.89,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_52",28,0,"para",88.89,343.84,2237.75,NA,4296.19,1,1,5,0,130,127,3,110,37,167,92,0,97,100,104,0,97,108,113,16,11,0.778443113772455,0.658682634730539,5,8,12,NA,16,"col",16,4296.19,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_53",28,0,"para",31.83,190.74,1526.6,NA,NA,1,1,5,0,68,62,6,51,12,80,99,0,103,105,110,0,103,113,118,15,10,0.85,0.6375,4,6,11,NA,14,"col",14,NA,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_54",28,0,"para",36.67,212.66,1339.63,NA,NA,1,1,5,0,36,32,4,27,3,39,99,0,103,105,110,0,103,113,118,15,10,0.923076923076923,0.692307692307692,4,6,11,NA,14,"col",14,NA,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_55",28,0,"para",45.91,236.71,1217.02,NA,NA,1,1,5,0,68,62,6,57,40,108,99,0,103,105,109,0,103,113,118,15,10,0.62962962962963,0.527777777777778,4,6,10,NA,14,"col",14,NA,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_56",28,0,"para",57.36,262.87,1212.2,NA,NA,1,1,5,0,44,19,25,12,13,57,99,0,103,105,109,0,103,113,118,15,10,0.771929824561403,0.210526315789474,4,6,10,NA,14,"col",14,NA,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_58",28,0,"para",53.99,297.1,NA,NA,1398.89,2,1,4,0,32,30,2,23,26,58,104,0,108,112,0,0,108,118,122,14,10,0.551724137931034,0.396551724137931,4,8,NA,NA,14,"col",14,1398.89,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_59",28,0,"para",45.33,185.79,NA,NA,1182.3,2,1,4,0,33,15,18,12,31,64,104,0,108,112,0,0,108,118,123,15,10,0.515625,0.1875,4,8,NA,NA,14,"col",14,1182.3,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_61",28,0,"para",51.91,254.42,NA,NA,1625.25,2,1,4,0,61,50,11,43,44,105,104,0,108,112,0,0,108,118,122,14,10,0.580952380952381,0.40952380952381,4,8,NA,NA,14,"col",14,1625.25,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_64",28,0,"para",36.7,207.63,NA,NA,984.67,1,1,4,0,25,24,1,21,14,39,104,0,108,112,0,0,108,118,122,14,10,0.641025641025641,0.538461538461538,4,8,NA,NA,14,"col",14,984.67,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_67",28,0,"para",53.83,519.19,NA,NA,1369.1,1,1,4,0,36,23,13,20,31,67,104,0,108,113,0,0,108,118,123,15,10,0.537313432835821,0.298507462686567,4,9,NA,NA,14,"col",14,1369.1,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_69",28,0,"para",49.79,299.28,NA,NA,1471.82,1,1,4,0,48,25,23,25,24,72,104,0,108,112,0,0,108,118,123,15,10,0.666666666666667,0.347222222222222,4,8,NA,NA,14,"col",14,1471.82,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_73",28,0,"para",44.65,215.57,NA,NA,1201.29,1,1,4,0,43,31,12,26,13,56,104,0,108,112,0,0,108,118,123,15,10,0.767857142857143,0.464285714285714,4,8,NA,NA,14,"col",14,1201.29,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_74",28,0,"para",56.27,243.83,NA,NA,1185.72,1,1,4,0,30,21,9,16,1,31,104,0,108,112,0,0,108,118,122,14,10,0.967741935483871,0.516129032258065,4,8,NA,NA,14,"col",14,1185.72,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_75",28,0,"para",48.19,244.89,NA,NA,1611.04,1,1,4,0,43,34,9,28,37,80,104,0,108,112,0,0,108,118,123,15,10,0.5375,0.35,4,8,NA,NA,14,"col",14,1611.04,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_78",28,0,"para",51.15,268.3,NA,NA,1431.28,1,1,4,0,60,52,8,43,12,72,104,0,109,113,0,0,109,119,123,14,10,0.833333333333333,0.597222222222222,5,9,NA,NA,15,"col",15,1431.28,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_79",28,0,"para",87.24,334.06,NA,NA,1615.51,1,1,4,0,51,33,18,25,23,74,104,0,109,113,0,0,109,119,124,15,10,0.689189189189189,0.337837837837838,5,9,NA,NA,15,"col",15,1615.51,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_82",28,0,"para",99.09,313.77,NA,NA,1540.16,1,1,4,0,59,55,4,43,37,96,104,0,109,113,0,0,109,119,124,15,10,0.614583333333333,0.447916666666667,5,9,NA,NA,15,"col",15,1540.16,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_84",28,0,"para",80.07,355.98,NA,NA,1795.08,1,1,4,1,79,73,6,68,46,125,104,0,109,113,0,0,109,119,124,15,10,0.632,0.544,5,9,NA,NA,15,"col",15,1795.08,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_86",28,0,"para",83.59,322.4,NA,NA,2136.46,1,1,4,0,99,90,9,82,72,171,104,0,109,113,0,0,109,119,124,15,10,0.578947368421053,0.47953216374269,5,9,NA,NA,15,"col",15,2136.46,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.0_p_89",28,0,"para",86.67,291.53,NA,NA,1015.98,1,1,4,0,15,11,4,7,16,31,104,0,109,112,0,0,109,121,126,17,12,0.483870967741935,0.225806451612903,5,8,NA,NA,17,"col",17,1015.98,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_4",28,10,"para",58.44,163.36,576.2,NA,1642.88,1,1,5,0,21,11,10,0,20,41,104,0,109,113,119,0,109,127,NA,NA,18,0.51219512195122,0,5,9,15,NA,23,"col",23,1642.88,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_8",28,10,"para",70.41,113.59,494.91,NA,1417.81,1,1,5,0,19,9,10,3,33,52,104,0,109,113,119,0,109,126,135,26,17,0.365384615384615,0.0576923076923077,5,9,15,NA,22,"col",22,1417.81,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_10",28,10,"para",39.32,149.22,658.78,NA,2344,1,1,5,0,10,2,8,0,67,77,104,0,109,113,118,0,109,126,NA,NA,17,0.12987012987013,0,5,9,14,NA,22,"col",22,2344,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_13",28,10,"para",52.65,173.66,674.61,NA,2090.74,1,1,5,0,41,17,24,0,53,94,104,0,109,113,122,0,109,130,NA,NA,21,0.436170212765957,0,5,9,18,NA,26,"col",26,2090.74,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_14",28,10,"para",67.45,86.59,510.32,NA,1660.91,1,1,5,0,16,4,12,0,23,39,104,0,109,113,118,0,109,126,NA,NA,17,0.41025641025641,0,5,9,14,NA,22,"col",22,1660.91,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_18",28,10,"para",57.04,293.35,1022.55,NA,2162.39,1,1,5,1,6,1,5,0,12,18,104,0,109,114,119,0,109,126,NA,NA,17,0.333333333333333,0,5,10,15,NA,22,"col",22,2162.39,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_21",28,10,"para",82.96,220.03,941.25,NA,3677.62,1,1,5,0,34,12,22,3,78,112,104,0,110,114,118,0,110,126,132,22,16,0.303571428571429,0.0267857142857143,6,10,14,NA,22,"col",22,3677.62,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_23",28,10,"para",82.93,234.4,718.31,NA,1747.94,1,1,5,0,7,4,3,1,9,16,104,0,110,115,119,0,110,126,133,23,16,0.4375,0.0625,6,11,15,NA,22,"col",22,1747.94,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_24",28,10,"para",50.78,155.38,498.47,NA,1230.23,1,1,5,0,5,0,5,0,12,17,104,0,110,115,119,0,110,126,NA,NA,16,0.294117647058824,0,6,11,15,NA,22,"col",22,1230.23,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_32",28,10,"para",33.51,164.02,1066.02,8441.93,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,110,0,115,120,124,132,115,0,NA,NA,NA,NA,NA,5,10,14,22,NA,"col",22,8441.93,0,0,NA,NA,NA,NA,0,"wand","orig",1
"28.10_p_40",28,10,"para",46.34,432.99,1222.51,NA,3353.92,1,1,5,1,26,8,18,2,56,82,110,0,115,120,124,0,115,132,138,23,17,0.317073170731707,0.024390243902439,5,10,14,NA,22,"col",22,3353.92,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_42",28,10,"para",35.13,197.58,801.51,NA,1732.35,1,1,5,1,20,6,14,0,18,38,110,0,115,120,124,0,115,132,NA,NA,17,0.526315789473684,0,5,10,14,NA,22,"col",22,1732.35,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_43",28,10,"para",39.43,200.13,445.91,NA,1457.63,1,1,5,0,16,2,14,0,10,26,110,0,115,120,124,0,115,132,NA,NA,17,0.615384615384615,0,5,10,14,NA,22,"col",22,1457.63,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_46",28,10,"para",45.61,308.42,1331.4,NA,2664.48,1,1,5,0,1,0,1,0,23,24,110,0,116,120,126,0,116,133,NA,NA,17,0.0416666666666667,0,6,10,16,NA,23,"col",23,2664.48,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_48",28,10,"para",30.86,193.27,916.93,NA,2219.83,1,1,5,1,13,8,5,5,60,73,110,0,116,120,124,0,116,131,138,22,15,0.178082191780822,0.0684931506849315,6,10,14,NA,21,"col",21,2219.83,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_50",28,10,"para",68.77,338.94,1520.49,NA,2605.51,1,1,5,0,16,7,9,2,14,30,110,0,116,120,125,0,116,132,138,22,16,0.533333333333333,0.0666666666666667,6,10,15,NA,22,"col",22,2605.51,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_52",28,10,"para",49.91,181.39,1094.09,NA,3165.33,1,1,5,0,8,4,4,2,121,129,110,0,116,120,125,0,116,132,140,24,16,0.062015503875969,0.0155038759689922,6,10,15,NA,22,"col",22,3165.33,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_53",28,10,"para",34.73,65.82,518.24,NA,2515.34,1,1,5,0,14,5,9,2,109,123,112,0,116,120,124,0,116,132,140,24,16,0.113821138211382,0.016260162601626,4,8,12,NA,20,"col",20,2515.34,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_58",28,10,"para",96.02,450.36,1663.4,NA,3847.38,2,1,5,0,49,23,26,4,53,102,112,0,117,121,126,0,117,133,140,23,16,0.480392156862745,0.0392156862745098,5,9,14,NA,21,"col",21,3847.38,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_59",28,10,"para",74.59,183.75,1188.45,NA,4345.41,2,1,5,0,35,15,20,8,106,141,112,0,117,120,125,0,117,133,140,23,16,0.24822695035461,0.0567375886524823,5,8,13,NA,21,"col",21,4345.41,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_61",28,10,"para",77.66,164.31,1233.96,8249.12,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,112,0,117,120,125,131,117,0,NA,NA,NA,NA,NA,5,8,13,19,NA,"col",19,8249.12,0,0,NA,NA,NA,NA,0,"wand","orig",1
"28.10_p_62",28,10,"para",45.11,326.42,1204.17,NA,3461.26,1,1,5,0,32,26,6,8,79,111,112,0,117,121,125,0,117,133,140,23,16,0.288288288288288,0.0720720720720721,5,9,13,NA,21,"col",21,3461.26,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_64",28,10,"para",69.44,152.35,676,NA,2080.44,1,1,5,0,1,0,1,0,35,36,112,0,117,120,125,0,117,135,NA,NA,18,0.0277777777777778,0,5,8,13,NA,23,"col",23,2080.44,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_65",28,10,"para",63.21,151.52,912.33,7615.62,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,112,0,117,120,125,133,117,0,NA,NA,NA,NA,NA,5,8,13,21,NA,"col",21,7615.62,0,0,NA,NA,NA,NA,0,"wand","orig",1
"28.10_p_66",28,10,"para",44.42,208.08,791.16,NA,2768.31,1,1,5,0,29,7,22,3,51,80,112,0,117,120,124,0,117,132,140,23,15,0.3625,0.0375,5,8,12,NA,20,"col",20,2768.31,0,0,NA,NA,NA,NA,0,"em","orig",1
"28.10_p_67",28,10,"para",43.37,312.58,891.39,NA,3083.3,1,1,5,1,33,20,13,10,30,63,112,0,117,121,126,0,117,133,140,23,16,0.523809523809524,0.158730158730159,5,9,14,NA,21,"col",21,3083.3,0,0,NA,NA,NA,NA,0,"em","orig",1
